DUMMY,DUMMY,DUMMY,1
13,1,20,936.5999346
13,2,1,50.93558666
13,2,2,18.64655935
13,2,3,15.35254714
13,2,4,31.02013889
13,2,5,18.62481518
13,2,6,12.80781228
13,2,10,13.72229594
13,2,11,26.03716473
13,2,13,22.05337319
13,2,20,445.8108022
13,3,1,13.38082923
13,3,3,3.607611559
13,3,20,103.2058726
13,4,20,60.5138143
13,5,1,1.209994575
13,5,20,89.10187257
13,8,5,72.00099229
13,8,8,57.86555756
13,8,10,14.53459955
13,8,11,61.09111076
13,8,14,62.11912394
13,8,16,44.21743246
13,8,20,0.054676613
13,9,20,1.39E-05
13,10,20,0.040659659
14,1,1,67.33971164
14,1,2,86.89788891
14,1,3,83.0082032
14,1,4,46.04070501
14,1,5,69.671328
14,1,6,73.87559505
14,1,7,39.74040485
14,1,8,62.45854211
14,1,9,65.79746296
14,1,10,61.16790282
14,1,11,69.08726897
14,1,12,56.06570897
14,1,13,71.12112955
14,1,14,50.22974357
14,1,15,18.64004345
14,1,16,39.87278659
14,1,17,46.63980879
14,1,20,206.0981259
14,2,2,69.12289295
14,2,3,87.96524274
14,2,4,64.39335447
14,2,5,33.96681167
14,2,6,76.74058653
14,2,7,43.49772215
14,2,8,68.95557302
14,2,9,59.53395683
14,2,10,53.88429807
14,2,11,78.55510411
14,2,12,56.17122857
14,2,13,74.53549182
14,2,14,31.68105748
14,2,15,38.20950588
14,2,16,51.45623797
14,2,17,37.39681083
14,2,19,70.54547708
14,2,20,219.8337544
15,1,1,7.481964494
15,1,2,9.524423123
15,1,3,9.725300269
15,1,4,11.46684862
15,1,5,10.82122298
15,1,6,12.87265205
15,1,7,10.20364282
15,1,8,13.52737264
15,1,9,11.94724824
15,1,10,13.41904654
15,1,11,15.25897266
15,1,12,9.692955364
15,1,13,20.55740779
15,1,15,24.86364524
15,1,16,2.771355067
15,1,18,46.56196341
15,1,20,36.32218076
15,2,1,21.7406565
15,2,2,20.95976966
15,2,3,23.57180905
15,2,4,26.55326617
15,2,5,28.00853455
15,2,6,29.18028267
15,2,7,28.63279176
