DUMMY,DUMMY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
16,1,6.944,85,0,0.5,0.01,0,0.513231396,0.4,0.035,35,6,0,0.25,0,0.25,1.246920928,0.3,,2.104956035,0
16,2,6.72,47.70412885,0,0.5,0.01,0,0.494912676,0.32,0.035,35,5,0,0.25,0,0.25,7.703139303,0.3,,1.403848152,0
16,3,6.944,85,0,0.5,0.01,0,0.569465432,0.4,0.035,35,6,0,0.25,0,0.25,4.735222162,0.3,,1.522195814,0
16,4,5.8,28.7,0,0.7,0.01,0,0.569465432,0.6,0.11,40,6,0,0.25,0,0.25,3.636538225,0.3,,1.613,0
16,5,5.65,28.2,0,0.7,0.01,0,0.569465432,0.9,0.05,45,5,0,0.25,0,0.25,78.21223624,0.3,,0.762,0
16,6,5.73,28.34,0,0.7,0.01,0,0.569465432,0.9,0.08,45,6,0,0.25,0,0.25,24.06328637,0.3,,1.021,0
16,7,5.84,28.78,0,0.7,0.01,0,0.569465432,0.9,0.09,40,6,0,0.25,0,0.25,10974.29021,0.3,,0.175,0
16,8,5.69,28.33,0,0.7,0.01,0,0.569465432,0.9,0.05,45,5,0,0.25,0,0.25,73088.85943,0.3,,0.099,0
16,9,5.75,28.39,0,0.7,0.01,0,0.569465432,0.9,0.07,45,6,0,0.25,0,0.25,44097.85998,0.3,,0.107,0
16,10,6.05,29.99,0,0.7,0.01,0,0.569465432,0.9,0.08,45,6,0,0.25,0,0.25,1682.974421,0.3,,0.313,0
16,11,5.68,28.36,0,0.7,0.01,0,0.569465432,0.9,0.05,50,5,0,0.25,0,0.25,409.154034,0.3,,0.452,0
16,12,5.86,29.31,0,0.7,0.01,0,0.569465432,0.9,0.05,50,6,0,0.25,0,0.25,1109.682423,0.3,,0.317,0
16,13,5.8,28.7,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,186.5372769,0.3,,0.322999998,0
16,14,5.65,28.2,0,0.25,0.01,0,0,0.5,0,50,5,0,0.25,0,0.25,1147.920537,0.3,,0.2,0
16,15,5.73,28.34,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,342.7410323,0.3,,0.263999999,0
16,16,5.84,28.78,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,204817.3335,0.3,,0.040000002,0
16,17,5.69,28.33,0,0.25,0.01,0,0,0.5,0,50,5,0,0.25,0,0.25,1220265.677,0.3,,0.025,0
16,18,5.75,28.39,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,550355.3203,0.3,,0.029,0
16,19,6.05,29.99,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,7328.540957,0.3,,0.115,0
16,20,5.68,28.36,0,0.25,0.01,0,0,0.5,0,50,5,0,0.25,0,0.25,1614.65454,0.3,,0.181999999,0
16,21,5.86,29.31,0,0.25,0.01,0,0,0.5,0,50,6,0,0.25,0,0.25,4402.884721,0.3,,0.126999999,0
16,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
16,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
16,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
16,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
